Time,Strain
-0.7907714833749999,-2.027023589258784e-23
-0.7905273427499999,-2.6880302801438683e-23
-0.7902832021249999,-3.34827973114957e-23
-0.7900390614999999,-4.007211955600947e-23
-0.7897949208749999,-4.6642657187307764e-23
-0.7895507802499999,-5.318877303145822e-23
-0.7893066396249999,-5.970480087999106e-23
-0.7890624989999999,-6.618505483523336e-23
-0.7888183583749999,-7.26238518585793e-23
-0.7885742177499999,-7.901554154171982e-23
-0.7883300771249999,-8.53545333383893e-23
-0.7880859364999999,-9.163531159392561e-23
-0.7878417958749999,-9.785243353509273e-23
-0.7875976552499999,-1.0400051290815038e-22
-0.7873535146249999,-1.1007419809362126e-22
-0.7871093739999999,-1.1606815499291095e-22
-0.7868652333749999,-1.2197706215370695e-22
-0.7866210927499999,-1.2779562061954555e-22
-0.7863769521249999,-1.3351857591656513e-22
-0.7861328114999999,-1.3914074550600044e-22
-0.7858886708749999,-1.4465704321217248e-22
-0.7856445302499999,-1.5006249393423403e-22
-0.7854003896249999,-1.5535223660512023e-22
-0.7851562489999999,-1.6052151824786395e-22
-0.7849121083749999,-1.655656843310924e-22
-0.7846679677499999,-1.704801703437817e-22
-0.7844238271249999,-1.7526049782764864e-22
-0.7841796864999999,-1.799022760684542e-22
-0.7839355458749999,-1.844012083846222e-22
-0.7836914052499999,-1.88753100298912e-22
-0.7834472646249999,-1.929538671369342e-22
-0.7832031239999999,-1.9699954077040932e-22
-0.7829589833749999,-2.008862771717723e-22
-0.7827148427499999,-2.0461036615745223e-22
-0.7824707021249999,-2.0816824251223617e-22
-0.7822265614999999,-2.115564957512785e-22
-0.7819824208749999,-2.1477187546580837e-22
-0.7817382802499999,-2.1781129018774575e-22
-0.7814941396249999,-2.2067179943845164e-22
-0.7812499989999999,-2.233506011532721e-22
-0.7810058583749999,-2.2584501949218325e-22
-0.7807617177499999,-2.2815249915776825e-22
-0.7805175771249999,-2.302706103820759e-22
-0.7802734364999999,-2.321970644478345e-22
-0.7800292958749999,-2.3392973550581955e-22
-0.7797851552499999,-2.354666824198105e-22
-0.7795410146249999,-2.368061642893453e-22
-0.7792968739999999,-2.379466447632258e-22
-0.7790527333749999,-2.3888678352011836e-22
-0.7788085927499999,-2.3962541807564187e-22
-0.7785644521249999,-2.4016154304342454e-22
-0.7783203114999999,-2.404942948216496e-22
-0.7780761708749999,-2.4062294682743815e-22
-0.7778320302499999,-2.4054691611997753e-22
-0.7775878896249999,-2.4026577865807557e-22
-0.7773437489999999,-2.397792881838555e-22
-0.7770996083749999,-2.390873928470943e-22
-0.7768554677499999,-2.381902447655872e-22
-0.7766113271249999,-2.370882007046637e-22
-0.7763671864999999,-2.3578181557105943e-22
-0.7761230458749999,-2.3427183202762768e-22
-0.7758789052499999,-2.3255916908509335e-22
-0.7756347646249999,-2.3064491146793455e-22
-0.7753906239999999,-2.28530301217328e-22
-0.7751464833749999,-2.2621673305240227e-22
-0.7749023427499999,-2.237057541657523e-22
-0.7746582021249999,-2.2099906806788426e-22
-0.7744140614999999,-2.180985415873452e-22
-0.7741699208749999,-2.1500621413564963e-22
-0.7739257802499999,-2.1172430782380432e-22
-0.7736816396249999,-2.0825523556691052e-22
-0.7734374989999999,-2.0460160362196175e-22
-0.7731933583749999,-2.0076620615060655e-22
-0.7729492177499999,-1.9675201194142636e-22
-0.7727050771249999,-1.9256214576866696e-22
-0.7724609364999999,-1.8819986848878769e-22
-0.7722167958749999,-1.836685610937856e-22
-0.7719726552499999,-1.7897171785423482e-22
-0.7717285146249999,-1.7411295129723775e-22
-0.7714843739999999,-1.6909600717285063e-22
-0.7712402333749999,-1.6392478339418426e-22
-0.7709960927499999,-1.5860334559051603e-22
-0.7707519521249999,-1.5313593358096643e-22
-0.7705078114999999,-1.4752695608110462e-22
-0.7702636708749999,-1.4178097419110847e-22
-0.7700195302499999,-1.3590267739952004e-22
-0.7697753896249999,-1.2989685843425973e-22
-0.7695312489999999,-1.2376839369009846e-22
-0.7692871083749999,-1.175222336169913e-22
-0.7690429677499999,-1.1116340378477966e-22
-0.7687988271249999,-1.046970144160631e-22
-0.7685546864999999,-9.812827453176952e-23
-0.7683105458749999,-9.146250589490001e-23
-0.7680664052499999,-8.470515170978594e-23
-0.7678222646249999,-7.786177651881087e-23
-0.7675781239999999,-7.093805681805219e-23
-0.7673339833749999,-6.393976481904345e-23
-0.7670898427499999,-5.68727488285918e-23
-0.7668457021249999,-4.974291332948641e-23
-0.7666015614999999,-4.255620158886359e-23
-0.7663574208749999,-3.531858363957034e-23
-0.7661132802499999,-2.8036051815501417e-23
-0.7658691396249999,-2.0714624117252934e-23
-0.7656249989999999,-1.3360353571026953e-23
-0.7653808583749999,-5.979340513434432e-24
-0.7651367177499999,1.4222560036313775e-24
-0.7648925771249999,8.838212020383115e-24
-0.7646484364999999,1.6262241754403847e-23
-0.7644042958749999,2.368801161265258e-23
-0.7641601552499999,3.110916305589089e-23
-0.7639160146249999,3.851933916498468e-23
-0.7636718739999999,4.591220897183916e-23
-0.7634277333749999,5.328148450895854e-23
-0.7631835927499999,6.062092698902093e-23
-0.7629394521249999,6.792434081878715e-23
-0.7626953114999999,7.518555766648419e-23
-0.7624511708749999,8.239841659840167e-23
-0.7622070302499999,8.955674798425645e-23
-0.7619628896249999,9.665436755432649e-23
-0.7617187489999999,1.036850836939226e-22
-0.7614746083749999,1.1064271740018745e-22
-0.7612304677499999,1.1752113092329792e-22
-0.7609863271249999,1.2431425825708987e-22
-0.7607421864999999,1.3101612961615916e-22
-0.7604980458749999,1.3762088410284737e-22
-0.7602539052499999,1.441227690487182e-22
-0.7600097646249999,1.5051612862130962e-22
-0.7597656239999999,1.5679538641074198e-22
-0.7595214833749999,1.6295502749401393e-22
-0.7592773427499999,1.6898958555012181e-22
-0.7590332021249999,1.7489363984049042e-22
-0.7587890614999999,1.806618241967584e-22
-0.7585449208749999,1.8628884644852438e-22
-0.7583007802499999,1.9176951393337233e-22
-0.7580566396249999,1.9709875976987835e-22
-0.7578124989999999,2.0227166493724183e-22
-0.7575683583749999,2.0728347186089164e-22
-0.7573242177499999,2.1212958680039847e-22
-0.7570800771249999,2.1680557119819754e-22
-0.7568359364999999,2.2130712532502486e-22
-0.7565917958749999,2.2563006927657386e-22
-0.7563476552499999,2.2977032659639825e-22
-0.7561035146249999,2.337239152641488e-22
-0.7558593739999999,2.374869500977857e-22
-0.7556152333749999,2.4105565846704845e-22
-0.7553710927499999,2.444264072102046e-22
-0.7551269521249999,2.4759573437048636e-22
-0.7548828114999999,2.505603773581937e-22
-0.7546386708749999,2.533172902812713e-22
-0.7543945302499999,2.5586364619388005e-22
-0.7541503896249999,2.5819682384075067e-22
-0.7539062489999999,2.603143827801393e-22
-0.7536621083749999,2.622140347005677e-22
-0.7534179677499999,2.638936204398567e-22
-0.7531738271249999,2.6535110036038754e-22
-0.7529296864999999,2.665845612625647e-22
-0.7526855458749999,2.675922383206762e-22
-0.7524414052499999,2.6837254685144525e-22
-0.7521972646249999,2.689241160557931e-22
-0.7519531239999999,2.6924581566191335e-22
-0.7517089833749999,2.693367678646411e-22
-0.7514648427499999,2.691963416649523e-22
-0.7512207021249999,2.688241324123509e-22
-0.7509765614999999,2.682199332754904e-22
-0.7507324208749999,2.673837066311369e-22
-0.7504882802499999,2.6631556262240526e-22
-0.7502441396249999,2.650157504425303e-22
-0.7499999989999999,2.634846648190875e-22
-0.7497558583749999,2.6172286606552367e-22
-0.7495117177499999,2.5973110842545333e-22
-0.7492675771249999,2.5751036983265766e-22
-0.7490234364999999,2.550618762143464e-22
-0.7487792958749999,2.523871143499181e-22
-0.7485351552499999,2.4948782897373527e-22
-0.7482910146249999,2.4636600339540653e-22
-0.7480468739999999,2.4302382798078725e-22
-0.7478027333749999,2.394636648989876e-22
-0.7475585927499999,2.3568801859035532e-22
-0.7473144521249999,2.316995195701753e-22
-0.7470703114999999,2.275009259016689e-22
-0.7468261708749999,2.2309514263382715e-22
-0.7465820302499999,2.184852546380348e-22
-0.7463378896249999,2.136745636834736e-22
-0.7460937489999999,2.0866661850868877e-22
-0.7458496083749999,2.034652284151395e-22
-0.7456054677499999,1.9807445559337939e-22
-0.7453613271249999,1.9249858695317714e-22
-0.7451171864999999,1.8674209171138558e-22
-0.7448730458749999,1.808095755059866e-22
-0.7446289052499999,1.7470574378228521e-22
-0.7443847646249999,1.684353847857443e-22
-0.7441406239999999,1.6200337609038168e-22
-0.7438964833749999,1.5541471128768133e-22
-0.7436523427499999,1.4867453819726013e-22
-0.7434082021249999,1.4178819758135789e-22
-0.7431640614999999,1.3476125122157373e-22
-0.7429199208749999,1.2759949041488938e-22
-0.7426757802499999,1.2030892086893763e-22
-0.7424316396249999,1.1289572664970117e-22
-0.7421874989999999,1.0536622167821885e-22
-0.7419433583749999,9.772680024158887e-23
-0.7416992177499999,8.998389805452917e-23
-0.7414550771249999,8.214397314282558e-23
-0.7412109364999999,7.421351124666061e-23
-0.7409667958749999,6.619905373336898e-23
-0.7407226552499999,5.810723918252016e-23
-0.7404785146249999,4.994484580448932e-23
-0.7402343739999999,4.171882212380746e-23
-0.7399902333749999,3.343629651635897e-23
-0.7397460927499999,2.510456095415936e-23
-0.7395019521249999,1.673103008676367e-23
-0.7392578114999999,8.32318354523597e-24
-0.7390136708749999,-1.1149499707646904e-25
-0.7387695302499999,-8.565566594330381e-24
-0.7385253896249999,-1.7031661287157572e-23
-0.7382812489999999,-2.5502472048502638e-23
-0.7380371083749999,-3.397072051083294e-23
-0.7377929677499999,-4.2429104387974256e-23
-0.7375488271249999,-5.087024258663702e-23
-0.7373046864999999,-5.928663584246657e-23
-0.7370605458749999,-6.767065676379185e-23
-0.7368164052499999,-7.601457462466321e-23
-0.7365722646249999,-8.431061063208443e-23
-0.7363281239999999,-9.255101153499497e-23
-0.7360839833749999,-1.00728124339675e-22
-0.7358398427499999,-1.0883445332093093e-22
-0.7355957021249999,-1.1686268394984912e-22
-0.7353515614999999,-1.2480566709645176e-22
-0.7351074208749999,-1.3265636864813994e-22
-0.7348632802499999,-1.4040779986291493e-22
-0.7346191396249999,-1.480529493899253e-22
-0.7343749989999999,-1.5558473790317595e-22
-0.7341308583749999,-1.6299601096448909e-22
-0.7338867177499999,-1.702795758429515e-22
-0.7336425771249999,-1.7742827541253352e-22
-0.7333984364999999,-1.8443508130272413e-22
-0.7331542958749999,-1.9129318280205718e-22
-0.7329101552499999,-1.9799604905373194e-22
-0.7326660146249999,-2.0453744839180528e-22
-0.7324218739999999,-2.1091141886473756e-22
-0.7321777333749999,-2.1711219677597686e-22
-0.7319335927499999,-2.2313412273719264e-22
-0.7316894521249999,-2.2897155283480513e-22
-0.7314453114999999,-2.346188024414126e-22
-0.7312011708749999,-2.400701420873679e-22
-0.7309570302499999,-2.4531985127472775e-22
-0.7307128896249999,-2.5036232059342885e-22
-0.7304687489999999,-2.5519217770950995e-22
-0.7302246083749999,-2.598044034134651e-22
-0.7299804677499999,-2.6419440428461757e-22
-0.7297363271249999,-2.6835801999968676e-22
-0.7294921864999999,-2.7229146141857034e-22
-0.7292480458749999,-2.7599119374587813e-22
-0.7290039052499999,-2.7945379342263724e-22
-0.7287597646249999,-2.8267581708987047e-22
-0.7285156239999999,-2.856537244417169e-22
-0.7282714833749999,-2.883838894270256e-22
-0.7280273427499999,-2.908627122379929e-22
-0.7277832021249999,-2.930868109201142e-22
-0.7275390614999999,-2.950532375018238e-22
-0.7272949208749999,-2.967596445581126e-22
-0.7270507802499999,-2.982043359003304e-22
-0.7268066396249999,-2.993861713969687e-22
-0.7265624989999999,-3.003043498490854e-22
-0.7263183583749999,-3.00958143617766e-22
-0.7260742177499999,-3.013466819589789e-22
-0.7258300771249999,-3.01468864748799e-22
-0.7255859364999999,-3.0132344046989655e-22
-0.7253417958749999,-3.0090922178761633e-22
-0.7250976552499999,-3.0022536254256693e-22
-0.7248535146249999,-2.992715991042131e-22
-0.7246093739999999,-2.9804837352167346e-22
-0.7243652333749999,-2.965567995093903e-22
-0.7241210927499999,-2.9479848850315554e-22
-0.7238769521249999,-2.927753002423606e-22
-0.7236328114999999,-2.904891038136091e-22
-0.7233886708749999,-2.8794162554726967e-22
-0.7231445302499999,-2.851344266540109e-22
-0.7229003896249999,-2.820690092676596e-22
-0.7226562489999999,-2.7874700942448857e-22
-0.7224121083749999,-2.7517041113254493e-22
-0.7221679677499999,-2.7134171387454383e-22
-0.7219238271249999,-2.6726400546435395e-22
-0.7216796864999999,-2.629409246122156e-22
-0.7214355458749999,-2.5837653106718096e-22
-0.7211914052499999,-2.535751263200177e-22
-0.7209472646249999,-2.4854107896955944e-22
-0.7207031239999999,-2.432787044607548e-22
-0.7204589833749999,-2.3779223019991322e-22
-0.7202148427499999,-2.3208584983559584e-22
-0.7199707021249999,-2.2616384392245998e-22
-0.7197265614999999,-2.200307268796324e-22
-0.7194824208749999,-2.1369137602705264e-22
-0.7192382802499999,-2.0715110669269632e-22
-0.7189941396249999,-2.0041567419069785e-22
-0.7187499989999999,-1.9349120461459863e-22
-0.7185058583749999,-1.8638407618886795e-22
-0.7182617177499999,-1.791007854914739e-22
-0.7180175771249999,-1.7164783481695395e-22
-0.7177734364999999,-1.640316688173882e-22
-0.7175292958749999,-1.562586740344948e-22
-0.7172851552499999,-1.483352375890468e-22
-0.7170410146249999,-1.402678450058837e-22
-0.7167968739999999,-1.3206318616820097e-22
-0.7165527333749999,-1.2372823699286874e-22
-0.7163085927499999,-1.1527029326052264e-22
-0.7160644521249999,-1.0669694832438123e-22
-0.7158203114999999,-9.801602230793346e-23
-0.7155761708749999,-8.923546260539124e-23
-0.7153320302499999,-8.036324198136198e-23
-0.7150878896249999,-7.140728031417612e-23
-0.7148437489999999,-6.237540851964418e-23
-0.7145996083749999,-5.327538060126345e-23
-0.7143554677499999,-4.4114926224271626e-23
-0.7141113271249999,-3.4901825954308917e-23
-0.7138671864999999,-2.564398632999554e-23
-0.7136230458749999,-1.6349492453280014e-23
-0.7133789052499999,-7.026622167879253e-24
-0.7131347646249999,2.3161829396092363e-24
-0.7128906239999999,1.1670381519173264e-23
-0.7126464833749999,2.1027413754636765e-23
-0.7124023427499999,3.0378779127133276e-23
-0.7121582021249999,3.971609274516537e-23
-0.7119140614999999,4.903110875585396e-23
-0.7116699208749999,5.831570771168649e-23
-0.7114257802499999,6.756185397514565e-23
-0.7111816396249999,7.676153725765959e-23
-0.7109374989999999,8.59067164164884e-23
-0.7106933583749999,9.49892822717576e-23
-0.7104492177499999,1.0400105059180004e-22
-0.7102050771249999,1.1293378848794144e-22
-0.7099609364999999,1.2177926869040816e-22
-0.7097167958749999,1.3052933833397441e-22
-0.7094726552499999,1.391759844983212e-22
-0.7092285146249999,1.4771138031436585e-22
-0.7089843739999999,1.5612790214687942e-22
-0.7087402333749999,1.6441811682576367e-22
-0.7084960927499999,1.7257474510747672e-22
-0.7082519521249999,1.8059061266844561e-22
-0.7080078114999999,1.8845860307486817e-22
-0.7077636708749999,1.96171627191964e-22
-0.7075195302499999,2.0372261923738289e-22
-0.7072753896249999,2.1110456185748682e-22
-0.7070312489999999,2.183105343600987e-22
-0.7067871083749999,2.2533377208933366e-22
-0.7065429677499999,2.3216772214891537e-22
-0.7062988271249999,2.3880608156640375e-22
-0.7060546864999999,2.4524280891391926e-22
-0.7058105458749999,2.514721085447915e-22
-0.7055664052499999,2.5748839481059927e-22
-0.7053222646249999,2.632862485777652e-22
-0.7050781239999999,2.6886037877776056e-22
-0.7048339833749999,2.7420559943581663e-22
-0.7045898427499999,2.7931682886940083e-22
-0.7043457021249999,2.841891126073127e-22
-0.7041015614999999,2.8881766508943744e-22
-0.7038574208749999,2.9319791937509434e-22
-0.7036132802499999,2.9732557183703345e-22
-0.7033691396249999,3.011966108759438e-22
-0.7031249989999999,3.048073236485934e-22
-0.7028808583749999,3.081542806981859e-22
-0.7026367177499999,3.112343040925942e-22
-0.7023925771249999,3.1404442913075837e-22
-0.7021484364999999,3.1658187105977546e-22
-0.7019042958749999,3.1884400580799254e-22
-0.7016601552499999,3.2082836913186795e-22
-0.7014160146249999,3.2253267413750414e-22
-0.7011718739999999,3.2395484365519303e-22
-0.7009277333749999,3.2509305061278167e-22
-0.7006835927499999,3.259457564616821e-22
-0.7004394521249999,3.2651173700546967e-22
-0.7001953114999999,3.267900883450843e-22
-0.6999511708749999,3.2678021187222514e-22
-0.6997070302499999,3.264817834038195e-22
-0.6994628896249999,3.258947154375996e-22
-0.6992187489999999,3.2501912303401294e-22
-0.6989746083749999,3.238553027038893e-22
-0.6987304677499999,3.224037300909211e-22
-0.6984863271249999,3.20665076479146e-22
-0.6982421864999999,3.186402389538284e-22
-0.6979980458749999,3.1633037596712614e-22
-0.6977539052499999,3.1373693936789444e-22
-0.6975097646249999,3.1086169449915003e-22
-0.6972656239999999,3.077067221253974e-22
-0.6970214833749999,3.0427440060415083e-22
-0.6967773427499999,3.005673732404108e-22
-0.6965332021249999,2.9658851085202653e-22
-0.6962890614999999,2.923408803637972e-22
-0.6960449208749999,2.8782772716137945e-22
-0.6958007802499999,2.8305247416029304e-22
-0.6955566396249999,2.780187362434619e-22
-0.6953124989999999,2.7273034508842527e-22
-0.6950683583749999,2.671913769414142e-22
-0.6948242177499999,2.6140617555888457e-22
-0.6945800771249999,2.5537936433057196e-22
-0.6943359364999999,2.4911584440960636e-22
-0.6940917958749999,2.42620778355878e-22
-0.6938476552499999,2.3589956166592977e-22
-0.6936035146249999,2.2895778823082597e-22
-0.6933593739999999,2.218012186096823e-22
-0.6931152333749999,2.1443575964899383e-22
-0.6928710927499999,2.0686745978045282e-22
-0.6926269521249999,1.9910251894528995e-22
-0.6923828114999999,1.911473083189746e-22
-0.6921386708749999,1.8300839354084309e-22
-0.6918945302499999,1.746925547540255e-22
-0.6916503896249999,1.662067972086291e-22
-0.6914062489999999,1.5755834803936848e-22
-0.6911621083749999,1.4875463839351361e-22
-0.6909179677499999,1.3980327388912253e-22
-0.6906738271249999,1.3071199932545664e-22
-0.6904296864999999,1.214886653910668e-22
-0.6901855458749999,1.1214120543641619e-22
-0.6899414052499999,1.0267762812864824e-22
-0.6896972646249999,9.310602644470455e-23
-0.6894531239999999,8.343459741752344e-23
-0.6892089833749999,7.36716636765192e-23
-0.6889648427499999,6.38256888508989e-23
-0.6887207021249999,5.39052820848427e-23
-0.6884765614999999,4.39191899067843e-23
-0.6882324208749999,3.387627588624777e-23
-0.6879882802499999,2.3785490971640377e-23
-0.6877441396249999,1.365584000894543e-23
-0.6874999989999999,3.496351335191115e-24
-0.6872558583749999,-6.683944380315031e-24
-0.6870117177499999,-1.6876022325781472e-23
-0.6867675771249999,-2.707085834684941e-23
-0.6865234364999999,-3.725941382722269e-23
-0.6862792958749999,-4.743261773325003e-23
-0.6860351552499999,-5.758135402940523e-23
-0.6857910146249999,-6.769646016161131e-23
-0.6855468739999999,-7.776873767699881e-23
-0.6853027333749999,-8.77889726559521e-23
-0.6850585927499999,-9.774796261039332e-23
-0.6848144521249999,-1.0763654642255587e-22
-0.6845703114999999,-1.1744563294558588e-22
-0.6843261708749999,-1.2716622278853013e-22
-0.6840820302499999,-1.3678941861652245e-22
-0.6838378896249999,-1.4630642263701177e-22
-0.6835937489999999,-1.557085240561563e-22
-0.6833496083749999,-1.6498708245573704e-22
-0.6831054677499999,-1.741335144486299e-22
-0.6828613271249999,-1.8313929014563906e-22
-0.6826171864999999,-1.9199594274850594e-22
-0.6823730458749999,-2.006950898801851e-22
-0.6821289052499999,-2.0922846161193984e-22
-0.6818847646249999,-2.175879295985214e-22
-0.6816406239999999,-2.257655330508752e-22
-0.6813964833749999,-2.337534983907852e-22
-0.6811523427499999,-2.415442492376397e-22
-0.6809082021249999,-2.4913040447113784e-22
-0.6806640614999999,-2.5650476556767474e-22
-0.6804199208749999,-2.636602990426972e-22
-0.6801757802499999,-2.705901221782148e-22
-0.6799316396249999,-2.7728749892100237e-22
-0.6796874989999999,-2.8374584891323733e-22
-0.6794433583749999,-2.8995876820818746e-22
-0.6791992177499999,-2.9592005658567524e-22
-0.6789550771249999,-3.016237448209829e-22
-0.6787109364999999,-3.0706411617668984e-22
-0.6784667958749999,-3.1223571949649257e-22
-0.6782226552499999,-3.1713337376445866e-22
-0.6779785146249999,-3.2175216480735317e-22
-0.6777343739999999,-3.260874348348169e-22
-0.6774902333749999,-3.3013476727449754e-22
-0.6772460927499999,-3.338899724504497e-22
-0.6770019521249999,-3.373490811343026e-22
-0.6767578114999999,-3.405083503346539e-22
-0.6765136708749999,-3.433642804462239e-22
-0.6762695302499999,-3.459136384762818e-22
-0.6760253896249999,-3.4815348095257113e-22
-0.6757812489999999,-3.500811715387801e-22
-0.6755371083749999,-3.51694390752158e-22
-0.6752929677499999,-3.5299113748533686e-22
-0.6750488271249999,-3.539697235314906e-22
-0.6748046864999999,-3.546287626307045e-22
-0.6745605458749999,-3.549671555833073e-22
-0.6743164052499999,-3.54984074142645e-22
-0.6740722646249999,-3.5467894886217384e-22
-0.6738281239999999,-3.5405146721007135e-22
-0.6735839833749999,-3.531015850004972e-22
-0.6733398427499999,-3.5182954791162325e-22
-0.6730957021249999,-3.5023591463983744e-22
-0.6728515614999999,-3.4832157340756344e-22
-0.6726074208749999,-3.460877477154837e-22
-0.6723632802499999,-3.435359919819934e-22
-0.6721191396249999,-3.4066817986205003e-22
-0.6718749989999999,-3.374864882718254e-22
-0.6716308583749999,-3.3399337965950927e-22
-0.6713867177499999,-3.3019158523575587e-22
-0.6711425771249999,-3.260840923859021e-22
-0.6708984364999999,-3.216741401382062e-22
-0.6706542958749999,-3.1696522548725357e-22
-0.6704101552499999,-3.1196111956647194e-22
-0.6701660146249999,-3.0666588719815e-22
-0.6699218739999999,-3.0108390036647285e-22
-0.6696777333749999,-2.952198390022904e-22
-0.6694335927499999,-2.890786795270119e-22
-0.6691894521249999,-2.826656771820061e-22
-0.6689453114999999,-2.7598634822280126e-22
-0.6687011708749999,-2.690464541085483e-22
-0.6684570302499999,-2.618519868858978e-22
-0.6682128896249999,-2.5440915574552747e-22
-0.6679687489999999,-2.467243775360224e-22
-0.6677246083749999,-2.388042752978572e-22
-0.6674804677499999,-2.30655686441424e-22
-0.6672363271249999,-2.2228567716892574e-22
-0.6669921864999999,-2.137015550898913e-22
-0.6667480458749999,-2.0491087142511335e-22
-0.6665039052499999,-1.95921409126694e-22
-0.6662597646249999,-1.8674116089006378e-22
-0.6660156239999999,-1.7737830538109676e-22
-0.6657714833749999,-1.6784118773842917e-22
-0.6655273427499999,-1.5813830437370734e-22
-0.6652832021249999,-1.4827828910339946e-22
-0.6650390614999999,-1.3826990066453254e-22
-0.6647949208749999,-1.2812201649039975e-22
-0.6645507802499999,-1.178436374979769e-22
-0.6643066396249999,-1.0744390201131265e-22
-0.6640624989999999,-9.693209940868004e-23
-0.6638183583749999,-8.631767232874138e-23
-0.6635742177499999,-7.561020242770643e-23
-0.6633300771249999,-6.481938391704896e-23
-0.6630859364999999,-5.395499494055259e-23
-0.6628417958749999,-4.3026875401714303e-23
-0.6625976552499999,-3.204491300495476e-23
-0.6623535146249999,-2.10190334014789e-23
-0.6621093739999999,-9.95919049685293e-24
-0.6618652333749999,1.1246414734300349e-24
-0.6616210927499999,1.2222468568641898e-23
-0.6613769521249999,2.332426835264511e-23
-0.6611328114999999,3.4419978247881555e-23
-0.6608886708749999,4.5499492803118946e-23
-0.6606445302499999,5.655267712751634e-23
-0.6604003896249999,6.756939313822059e-23
-0.6601562489999999,7.853952787402817e-23
-0.6599121083749999,8.945301491800954e-23
-0.6596679677499999,1.002998475559199e-22
-0.6594238271249999,1.1107008794779057e-22
-0.6591796864999999,1.217538759966799e-22
-0.6589355458749999,1.3234143690749088e-22
-0.6586914052499999,1.4282308321914022e-22
-0.6584472646249999,1.5318920905137223e-22
-0.6582031239999999,1.634302803489848e-22
-0.6579589833749999,1.7353683006707678e-22
-0.6577148427499999,1.8349946646215223e-22
-0.6574707021249999,1.9330889525863528e-22
-0.6572265614999999,2.0295594805578305e-22
-0.6569824208749999,2.124316066789754e-22
-0.6567382802499999,2.2172701828312226e-22
-0.6564941396249999,2.3083350317063938e-22
-0.6562499989999999,2.3974255989862917e-22
-0.6560058583749999,2.4844586897618485e-22
-0.6557617177499999,2.5693529272408637e-22
-0.6555175771249999,2.652028694263771e-22
-0.6552734364999999,2.7324080458457163e-22
-0.6550292958749999,2.8104146616195673e-22
-0.6547851552499999,2.885973902538182e-22
-0.6545410146249999,2.9590129889945206e-22
-0.6542968739999999,3.0294612549447304e-22
-0.6540527333749999,3.097250395013625e-22
-0.6538085927499999,3.1623146315305893e-22
-0.6535644521249999,3.22459078012964e-22
-0.6533203114999999,3.2840182467488295e-22
-0.6530761708749999,3.3405390033529334e-22
-0.6528320302499999,3.394097561023396e-22
-0.6525878896249999,3.444640928142058e-22
-0.6523437489999999,3.492118550334881e-22
-0.6520996083749999,3.5364822656878205e-22
-0.6518554677499999,3.577686330968358e-22
-0.6516113271249999,3.615687546582247e-22
-0.6513671864999999,3.6504454538243662e-22
-0.6511230458749999,3.6819225387932945e-22
-0.6508789052499999,3.710084379516951e-22
-0.6506347646249999,3.7348997057864237e-22
-0.6503906239999999,3.75634038096845e-22
-0.6501464833749999,3.774381341190326e-22
-0.6499023427499999,3.789000528189954e-22
-0.6496582021249999,3.8001788311936804e-22
-0.6494140614999999,3.807900033799152e-22
-0.6491699208749999,3.8121507665911764e-22
-0.6489257802499999,3.81292049251525e-22
-0.6486816396249999,3.8102015648610473e-22
-0.6484374989999999,3.803989368652643e-22
-0.6481933583749999,3.794282503308522e-22
-0.6479492177499999,3.781082933119783e-22
-0.6477050771249999,3.7643960499117127e-22
-0.6474609364999999,3.744230639122383e-22
-0.6472167958749999,3.720598778335031e-22
-0.6469726552499999,3.6935157091045324e-22
-0.6467285146249999,3.662999716221816e-22
-0.6464843739999999,3.629072035737228e-22
-0.6462402333749999,3.5917568024929035e-22
-0.6459960927499999,3.5510810415393787e-22
-0.6457519521249999,3.5070747096687513e-22
-0.6455078114999999,3.459770788858875e-22
-0.6452636708749999,3.409205414066035e-22
-0.6450195302499999,3.3554179857199586e-22
-0.6447753896249999,3.2984512070030795e-22
-0.6445312489999999,3.2383510168599533e-22
-0.6442871083749999,3.175166442909654e-22
-0.6440429677499999,3.108949431838754e-22
-0.6437988271249999,3.0397547062975064e-22
-0.6435546864999999,2.9676396657529715e-22
-0.6433105458749999,2.892664327946525e-22
-0.6430664052499999,2.814891304036842e-22
-0.6428222646249999,2.7343858046049483e-22
-0.6425781239999999,2.651215672806213e-22
-0.6423339833749999,2.565451435125346e-22
-0.6420898427499999,2.4771663501043497e-22
-0.6418457021249999,2.386436423131254e-22
-0.6416015614999999,2.293340352287781e-22
-0.6413574208749999,2.1979593914532825e-22
-0.6411132802499999,2.1003771567962053e-22
-0.6408691396249999,2.0006794307529424e-22
-0.6406249989999999,1.8989540096034773e-22
-0.6403808583749999,1.795290607593777e-22
-0.6401367177499999,1.689780805899611e-22
-0.6398925771249999,1.5825180346566629e-22
-0.6396484364999999,1.4735975844889047e-22
-0.6394042958749999,1.363116637611404e-22
-0.6391601552499999,1.2511742926375046e-22
-0.6389160146249999,1.1378715469282804e-22
-0.6386718739999999,1.02331120933515e-22
-0.6384277333749999,9.075977356515517e-23
-0.6381835927499999,7.908370052102457e-23
-0.6379394521249999,6.731360817548571e-23
-0.6376953114999999,5.54603013547968e-23
-0.6374511708749999,4.353467108989752e-23
-0.6372070302499999,3.154769003351958e-23
-0.6369628896249999,1.951041201629745e-23
-0.6367187489999999,7.433972117083614e-24
-0.6364746083749999,-4.670414525151584e-24
-0.6362304677499999,-1.6791455613659506e-23
-0.6359863271249999,-2.89177875883467e-23
